"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2026-09-25 01:31:23.458Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:31:24.668Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:31:25.672Z",1.13757,1.13763
"exness","EURUSD","2026-09-25 01:31:26.320Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:31:35.015Z",1.13761,1.13767
"exness","EURUSD","2026-09-25 01:31:36.435Z",1.13762,1.13768
"exness","EURUSD","2026-09-25 01:31:41.789Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:31:43.571Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:31:46.000Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:31:46.393Z",1.13761,1.13767
"exness","EURUSD","2026-09-25 01:31:46.423Z",1.1376,1.13766
"exness","EURUSD","2026-09-25 01:31:49.504Z",1.13761,1.13767
"exness","EURUSD","2026-09-25 01:31:49.794Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:31:51.157Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:32:01.888Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:32:08.436Z",1.13762,1.13768
"exness","EURUSD","2026-09-25 01:32:09.742Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:32:16.166Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:32:17.751Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:32:22.702Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:32:31.160Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:32:33.082Z",1.13761,1.13767
"exness","EURUSD","2026-09-25 01:32:33.126Z",1.1376,1.13766
"exness","EURUSD","2026-09-25 01:32:33.202Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:32:37.587Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:32:39.070Z",1.13757,1.13763
"exness","EURUSD","2026-09-25 01:32:45.771Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:32:49.454Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:32:50.460Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:32:53.623Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:32:55.361Z",1.13757,1.13763
"exness","EURUSD","2026-09-25 01:33:01.270Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:33:06.040Z",1.13757,1.13763
"exness","EURUSD","2026-09-25 01:33:08.266Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:33:17.593Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:33:19.730Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:33:19.746Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:33:19.780Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:33:19.917Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:33:22.841Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:33:23.901Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:33:34.013Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:33:34.114Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:33:37.231Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:33:40.250Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:33:41.285Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:33:44.961Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:33:46.028Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:33:47.049Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:33:48.134Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:33:49.197Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:33:52.618Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:33:53.267Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:33:55.161Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:33:55.751Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:33:56.994Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:34:00.154Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:34:02.629Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:34:04.649Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:34:09.286Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:34:10.738Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:34:17.236Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:34:18.376Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:34:28.970Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:34:30.084Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:34:31.450Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:34:34.977Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:34:56.002Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:34:58.129Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:35:04.376Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:35:06.611Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:35:12.660Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:35:19.024Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:35:19.057Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:35:21.314Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:35:26.881Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:35:34.197Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:35:36.426Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:35:36.525Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:35:37.763Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:35:38.298Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:35:38.307Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:35:38.364Z",1.1376,1.13766
"exness","EURUSD","2026-09-25 01:35:41.577Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:35:42.960Z",1.1376,1.13766
"exness","EURUSD","2026-09-25 01:35:51.086Z",1.13761,1.13767
"exness","EURUSD","2026-09-25 01:35:55.712Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:35:56.799Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:00.734Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:36:04.868Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:06.062Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:36:07.238Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:08.458Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:36:09.709Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:12.873Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:36:14.877Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:26.608Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:36:27.632Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:36:33.021Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:34.100Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:36:35.055Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:36:40.113Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:36:47.395Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:36:54.275Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:36:55.348Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:37:02.328Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:37:06.484Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:37:10.309Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:37:13.661Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:37:14.795Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:37:16.816Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:37:18.073Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:37:23.413Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:37:25.359Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:37:27.493Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:37:31.268Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:37:37.481Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:37:42.765Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:37:59.591Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:37:59.612Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:38:01.303Z",1.13771,1.13777
"exness","EURUSD","2026-09-25 01:38:03.027Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:38:04.168Z",1.13771,1.13777
"exness","EURUSD","2026-09-25 01:38:13.010Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:38:16.775Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:38:19.781Z",1.13771,1.13777
"exness","EURUSD","2026-09-25 01:38:26.993Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:38:33.141Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:38:41.991Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:38:43.283Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:38:50.336Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:38:50.358Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:00.350Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:03.747Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:11.428Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:39:14.394Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:18.957Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:26.715Z",1.13776,1.13782
"exness","EURUSD","2026-09-25 01:39:29.599Z",1.13777,1.1378300000000001
"exness","EURUSD","2026-09-25 01:39:32.122Z",1.13776,1.13782
"exness","EURUSD","2026-09-25 01:39:33.412Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:35.242Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:36.446Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:38.298Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:42.048Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:43.351Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:44.969Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:46.090Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:39:48.164Z",1.13771,1.13777
"exness","EURUSD","2026-09-25 01:39:48.594Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:39:50.684Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:39:53.403Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:39:54.486Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:39:56.630Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:57.679Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:39:58.692Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:39:59.698Z",1.13774,1.1378
"exness","EURUSD","2026-09-25 01:40:04.935Z",1.13775,1.13781
"exness","EURUSD","2026-09-25 01:40:04.982Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:40:06.011Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:40:10.427Z",1.13771,1.13777
"exness","EURUSD","2026-09-25 01:40:13.532Z",1.13772,1.13778
"exness","EURUSD","2026-09-25 01:40:21.519Z",1.13773,1.13779
"exness","EURUSD","2026-09-25 01:40:22.333Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:40:24.931Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:40:29.725Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:40:37.604Z",1.13771,1.13777
"exness","EURUSD","2026-09-25 01:40:42.484Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:40:43.237Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:40:43.391Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:40:44.470Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:40:45.592Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:40:47.390Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:40:48.647Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:40:52.654Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:40:57.524Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:41:02.552Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:41:04.857Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:41:07.054Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:41:08.147Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:41:08.629Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:41:09.817Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:41:17.169Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:41:20.089Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:41:21.427Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:41:24.788Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:41:26.656Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:41:41.673Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:41:49.863Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:41:52.210Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:41:56.118Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:42:02.506Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:42:03.511Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:42:05.554Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:42:06.758Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:42:07.948Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:42:09.434Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:42:10.751Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:42:13.344Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:42:18.681Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:42:25.735Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:42:32.211Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:42:36.152Z",1.1377,1.13776
"exness","EURUSD","2026-09-25 01:42:38.174Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:42:38.354Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:42:38.402Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:42:40.628Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:42:42.349Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:42:49.193Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:42:55.415Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:42:59.346Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:43:05.966Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:43:08.298Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:43:10.473Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:43:11.977Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:43:14.382Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:43:16.676Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:43:18.279Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:43:20.926Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:43:22.113Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:43:27.632Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:43:33.347Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:43:38.567Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:43:40.449Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:43:46.791Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:43:49.999Z",1.13769,1.13775
"exness","EURUSD","2026-09-25 01:43:53.471Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:43:59.167Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:44:05.225Z",1.13768,1.13774
"exness","EURUSD","2026-09-25 01:44:06.595Z",1.13767,1.13773
"exness","EURUSD","2026-09-25 01:44:11.163Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:44:23.662Z",1.13765,1.13771
"exness","EURUSD","2026-09-25 01:44:24.686Z",1.13766,1.13772
"exness","EURUSD","2026-09-25 01:44:25.403Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:44:26.496Z",1.13763,1.13769
"exness","EURUSD","2026-09-25 01:44:27.896Z",1.13764,1.1377
"exness","EURUSD","2026-09-25 01:44:34.010Z",1.13762,1.13768
"exness","EURUSD","2026-09-25 01:44:35.126Z",1.13761,1.13767
"exness","EURUSD","2026-09-25 01:44:37.896Z",1.13762,1.13768
"exness","EURUSD","2026-09-25 01:44:38.114Z",1.1375899999999999,1.13765
"exness","EURUSD","2026-09-25 01:44:38.277Z",1.13758,1.13764
"exness","EURUSD","2026-09-25 01:44:40.701Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:44:43.972Z",1.13757,1.13763
"exness","EURUSD","2026-09-25 01:44:44.307Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:44:45.799Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:44:54.864Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:44:59.031Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:45:01.164Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:45:02.417Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:45:03.532Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:45:04.617Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:45:09.054Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:45:13.861Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:45:14.115Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:45:15.773Z",1.13756,1.13762
"exness","EURUSD","2026-09-25 01:45:17.866Z",1.13755,1.13761
"exness","EURUSD","2026-09-25 01:45:27.838Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:45:36.912Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:45:43.235Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:45:48.302Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:45:53.520Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:45:54.641Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:45:55.911Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:45:57.554Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:45:58.764Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:45:59.808Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:46:09.097Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:46:10.858Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:46:13.121Z",1.13754,1.1376
"exness","EURUSD","2026-09-25 01:46:39.785Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:46:41.029Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:46:43.042Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:46:43.150Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:46:43.173Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:46:44.214Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:46:46.629Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:46:49.241Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:46:50.577Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:46:51.838Z",1.13745,1.13751
"exness","EURUSD","2026-09-25 01:46:52.916Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:46:57.080Z",1.13744,1.1375
"exness","EURUSD","2026-09-25 01:46:57.095Z",1.13742,1.13748
"exness","EURUSD","2026-09-25 01:46:57.121Z",1.13741,1.13747
"exness","EURUSD","2026-09-25 01:46:58.306Z",1.13742,1.13748
"exness","EURUSD","2026-09-25 01:46:59.899Z",1.13743,1.1374900000000001
"exness","EURUSD","2026-09-25 01:47:00.908Z",1.13744,1.1375
"exness","EURUSD","2026-09-25 01:47:09.546Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:47:10.661Z",1.13745,1.13751
"exness","EURUSD","2026-09-25 01:47:12.309Z",1.13744,1.1375
"exness","EURUSD","2026-09-25 01:47:16.374Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:47:16.396Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:47:16.465Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:47:17.809Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:47:21.566Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:47:28.296Z",1.13745,1.13751
"exness","EURUSD","2026-09-25 01:47:29.640Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:47:34.050Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:47:35.057Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:47:37.102Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:47:38.716Z",1.13744,1.1375
"exness","EURUSD","2026-09-25 01:47:46.128Z",1.13745,1.13751
"exness","EURUSD","2026-09-25 01:47:47.143Z",1.13743,1.1374900000000001
"exness","EURUSD","2026-09-25 01:47:47.585Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:47:48.605Z",1.13745,1.13751
"exness","EURUSD","2026-09-25 01:47:48.823Z",1.13743,1.1374900000000001
"exness","EURUSD","2026-09-25 01:47:49.328Z",1.13745,1.13751
"exness","EURUSD","2026-09-25 01:47:50.235Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:47:50.345Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:47:50.378Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:47:50.557Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:47:52.930Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:48:00.418Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:48:02.410Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:48:10.345Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:48:12.609Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:48:14.787Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:48:17.913Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:48:18.989Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:48:28.620Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:48:36.649Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:48:40.217Z",1.13746,1.13752
"exness","EURUSD","2026-09-25 01:48:41.264Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:48:42.684Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:48:47.079Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:48:54.689Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:48:55.774Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:48:58.994Z",1.13747,1.13753
"exness","EURUSD","2026-09-25 01:49:00.406Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:49:01.957Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:49:03.121Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:49:03.148Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:49:04.169Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:49:05.319Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:49:17.365Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:49:23.567Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:49:27.160Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:49:31.182Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:49:34.765Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:49:35.810Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:49:42.355Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:49:50.839Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:49:52.101Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:49:53.103Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:50:06.034Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:50:08.233Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:50:09.810Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:50:10.147Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:50:19.703Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:50:20.133Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:50:23.916Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:50:25.093Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:50:26.180Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:50:28.356Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:50:32.076Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:50:34.996Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:50:37.116Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:50:38.295Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:50:39.397Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:50:40.604Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:50:44.107Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:50:46.763Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:50:47.646Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:50:48.946Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:50:55.960Z",1.13753,1.1375899999999999
"exness","EURUSD","2026-09-25 01:51:00.917Z",1.13752,1.13758
"exness","EURUSD","2026-09-25 01:51:11.414Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:51:12.678Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:51:15.438Z",1.13751,1.13757
"exness","EURUSD","2026-09-25 01:51:21.583Z",1.1374900000000001,1.13755
"exness","EURUSD","2026-09-25 01:51:23.269Z",1.1375,1.13756
"exness","EURUSD","2026-09-25 01:51:30.394Z",1.13748,1.13754
"exness","EURUSD","2026-09-25 01:51:31.423Z",1.1374900000000001,1.13755
